Date Time,VALUE,QUALITY,COMMENT
2018/04/30 00:00:00,0.444,2,
2018/05/01 00:00:00,0.428,2,
2018/05/02 00:00:00,0.419,2,
2018/05/03 00:00:00,0.411,2,
2018/05/04 00:00:00,0.409,2,
2018/05/05 00:00:00,0.467,2,
2018/05/06 00:00:00,0.600,2,
2018/05/07 00:00:00,0.535,2,
2018/05/08 00:00:00,0.499,2,
2018/05/09 00:00:00,0.473,2,
2018/05/10 00:00:00,0.446,2,
2018/05/11 00:00:00,0.436,2,
2018/05/12 00:00:00,0.540,2,
2018/05/13 00:00:00,0.762,2,
2018/05/14 00:00:00,1.098,2,
2018/05/15 00:00:00,1.003,2,
2018/05/16 00:00:00,0.915,2,
2018/05/17 00:00:00,0.927,2,
2018/05/18 00:00:00,0.866,2,
2018/05/19 00:00:00,0.814,2,
2018/05/20 00:00:00,0.777,2,
2018/05/21 00:00:00,0.740,2,
2018/05/22 00:00:00,0.722,2,
2018/05/23 00:00:00,0.688,2,
2018/05/24 00:00:00,0.659,2,
2018/05/25 00:00:00,0.641,2,
2018/05/26 00:00:00,0.632,2,
2018/05/27 00:00:00,0.613,2,
2018/05/28 00:00:00,0.601,2,
2018/05/29 00:00:00,0.608,2,
2018/05/30 00:00:00,0.604,2,
2018/05/31 00:00:00,0.607,2,
2018/06/01 00:00:00,0.605,2,
2018/06/02 00:00:00,0.628,2,
2018/06/03 00:00:00,0.613,2,
2018/06/04 00:00:00,0.637,2,
2018/06/05 00:00:00,0.636,2,
2018/06/06 00:00:00,0.633,2,
2018/06/07 00:00:00,0.611,2,
2018/06/08 00:00:00,0.598,2,
2018/06/09 00:00:00,0.912,2,
2018/06/10 00:00:00,1.083,2,
2018/06/11 00:00:00,0.928,2,
2018/06/12 00:00:00,0.858,2,
2018/06/13 00:00:00,1.046,2,
2018/06/14 00:00:00,0.982,2,
2018/06/15 00:00:00,0.907,2,
2018/06/16 00:00:00,0.879,2,
2018/06/17 00:00:00,0.863,2,
2018/06/18 00:00:00,0.928,2,
2018/06/19 00:00:00,1.142,2,
2018/06/20 00:00:00,1.060,2,
2018/06/21 00:00:00,0.960,2,
2018/06/22 00:00:00,0.911,2,
2018/06/23 00:00:00,0.946,2,
2018/06/24 00:00:00,1.107,2,
2018/06/25 00:00:00,1.059,2,
2018/06/26 00:00:00,1.026,2,
2018/06/27 00:00:00,0.971,2,
2018/06/28 00:00:00,0.954,2,
2018/06/29 00:00:00,0.923,2,
2018/06/30 00:00:00,0.893,2,
2018/07/01 00:00:00,0.875,2,
2018/07/02 00:00:00,0.855,2,
2018/07/03 00:00:00,0.822,2,
2018/07/04 00:00:00,0.801,2,
2018/07/05 00:00:00,0.788,2,
2018/07/06 00:00:00,0.785,2,
2018/07/07 00:00:00,0.937,2,
2018/07/08 00:00:00,0.879,2,
2018/07/09 00:00:00,0.825,2,
2018/07/10 00:00:00,0.860,2,
2018/07/11 00:00:00,1.058,2,
2018/07/12 00:00:00,0.981,2,
2018/07/13 00:00:00,0.936,2,
2018/07/14 00:00:00,0.908,2,
2018/07/15 00:00:00,1.011,2,
2018/07/16 00:00:00,0.985,2,
2018/07/17 00:00:00,0.933,2,
2018/07/18 00:00:00,0.901,2,
2018/07/19 00:00:00,0.891,2,
2018/07/20 00:00:00,0.877,2,
2018/07/21 00:00:00,0.900,2,
2018/07/22 00:00:00,0.878,2,
2018/07/23 00:00:00,0.972,2,
2018/07/24 00:00:00,0.945,2,
2018/07/25 00:00:00,0.942,2,
2018/07/26 00:00:00,1.119,2,
2018/07/27 00:00:00,1.077,2,
2018/07/28 00:00:00,1.077,2,
2018/07/29 00:00:00,1.077,2,
2018/07/30 00:00:00,1.052,2,
2018/07/31 00:00:00,1.012,2,
2018/08/01 00:00:00,0.971,2,
2018/08/02 00:00:00,0.968,2,
2018/08/03 00:00:00,0.937,2,
2018/08/04 00:00:00,0.938,2,
2018/08/05 00:00:00,0.986,2,
2018/08/06 00:00:00,0.937,2,
2018/08/07 00:00:00,0.905,2,
2018/08/08 00:00:00,0.874,2,
2018/08/09 00:00:00,0.852,2,
2018/08/10 00:00:00,0.846,2,
2018/08/11 00:00:00,0.833,2,
2018/08/12 00:00:00,0.824,2,
2018/08/13 00:00:00,0.847,2,
2018/08/14 00:00:00,0.880,2,
2018/08/15 00:00:00,0.913,2,
2018/08/16 00:00:00,0.897,2,
2018/08/17 00:00:00,0.892,2,
2018/08/18 00:00:00,0.846,2,
2018/08/19 00:00:00,0.842,2,
2018/08/20 00:00:00,0.841,2,
2018/08/21 00:00:00,0.829,2,
2018/08/22 00:00:00,0.849,2,
2018/08/23 00:00:00,0.856,2,
2018/08/24 00:00:00,0.853,2,
2018/08/25 00:00:00,0.858,2,
2018/08/26 00:00:00,0.862,2,
2018/08/27 00:00:00,0.846,2,
2018/08/28 00:00:00,0.847,2,
2018/08/29 00:00:00,0.821,2,
2018/08/30 00:00:00,0.813,2,
2018/08/31 00:00:00,0.800,2,
2018/09/01 00:00:00,0.805,2,
2018/09/02 00:00:00,0.835,2,
2018/09/03 00:00:00,1.024,2,
2018/09/04 00:00:00,1.024,2,
2018/09/05 00:00:00,0.959,15,
2018/09/06 00:00:00,0.876,15,
2018/09/07 00:00:00,1.078,15,
2018/09/08 00:00:00,1.117,15,
2018/09/09 00:00:00,1.012,15,
2018/09/10 00:00:00,0.973,15,
2018/09/11 00:00:00,0.943,15,
2018/09/12 00:00:00,0.956,15,
2018/09/13 00:00:00,0.987,15,
2018/09/14 00:00:00,1.006,15,
2018/09/15 00:00:00,1.118,15,
2018/09/16 00:00:00,1.122,15,
2018/09/17 00:00:00,0.999,15,
2018/09/18 00:00:00,1.042,15,
2018/09/19 00:00:00,1.045,15,
2018/09/20 00:00:00,1.008,15,
2018/09/21 00:00:00,0.967,15,
2018/09/22 00:00:00,0.964,15,
2018/09/23 00:00:00,0.954,15,
2018/09/24 00:00:00,0.925,15,
2018/09/25 00:00:00,0.918,15,
2018/09/26 00:00:00,0.946,15,
2018/09/27 00:00:00,0.937,15,
2018/09/28 00:00:00,0.917,15,
2018/09/29 00:00:00,0.907,15,
2018/09/30 00:00:00,0.896,15,
2018/10/01 00:00:00,0.877,15,
2018/10/02 00:00:00,0.866,15,
2018/10/03 00:00:00,0.932,15,
2018/10/04 00:00:00,0.972,15,
2018/10/05 00:00:00,0.993,15,
2018/10/06 00:00:00,1.102,15,
2018/10/07 00:00:00,1.172,15,
2018/10/08 00:00:00,1.183,15,
2018/10/09 00:00:00,1.072,15,
2018/10/10 00:00:00,1.101,15,
2018/10/11 00:00:00,1.213,15,
2018/10/12 00:00:00,1.118,15,
2018/10/13 00:00:00,1.087,15,
2018/10/14 00:00:00,1.136,15,
2018/10/15 00:00:00,1.052,15,
2018/10/16 00:00:00,1.024,15,
2018/10/17 00:00:00,1.003,15,
2018/10/18 00:00:00,0.969,15,
2018/10/19 00:00:00,0.965,15,
2018/10/20 00:00:00,1.758,15,
2018/10/21 00:00:00,1.484,15,
2018/10/22 00:00:00,1.297,15,
2018/10/23 00:00:00,1.184,15,
2018/10/24 00:00:00,1.148,15,
2018/10/25 00:00:00,1.036,15,
2018/10/26 00:00:00,1.002,15,
2018/10/27 00:00:00,0.973,15,
2018/10/28 00:00:00,0.930,15,
2018/10/29 00:00:00,0.890,15,
2018/10/30 00:00:00,0.874,15,
2018/10/31 00:00:00,0.867,15,
2018/11/01 00:00:00,0.849,15,
2018/11/02 00:00:00,0.834,15,
2018/11/03 00:00:00,1.033,15,
2018/11/04 00:00:00,0.990,15,
2018/11/05 00:00:00,0.858,15,
2018/11/06 00:00:00,0.819,15,
2018/11/07 00:00:00,0.840,15,
2018/11/08 00:00:00,0.916,15,
2018/11/09 00:00:00,0.853,15,
2018/11/10 00:00:00,0.802,15,
2018/11/11 00:00:00,0.762,15,
2018/11/12 00:00:00,0.743,15,
2018/11/13 00:00:00,0.747,15,
2018/11/14 00:00:00,0.753,2,
2018/11/15 00:00:00,0.834,2,
2018/11/16 00:00:00,0.797,2,
2018/11/17 00:00:00,0.808,2,
2018/11/18 00:00:00,0.902,2,
2018/11/19 00:00:00,0.849,2,
2018/11/20 00:00:00,0.771,2,
2018/11/21 00:00:00,0.740,2,
2018/11/22 00:00:00,0.797,2,
2018/11/23 00:00:00,0.827,2,
2018/11/24 00:00:00,0.876,2,
2018/11/25 00:00:00,0.900,2,
2018/11/26 00:00:00,0.836,2,
2018/11/27 00:00:00,0.814,2,
2018/11/28 00:00:00,0.905,2,
2018/11/29 00:00:00,1.117,2,
2018/11/30 00:00:00,1.009,2,
2018/12/01 00:00:00,0.922,2,
2018/12/02 00:00:00,0.883,2,
2018/12/03 00:00:00,0.861,2,
2018/12/04 00:00:00,0.821,2,
2018/12/05 00:00:00,0.775,2,
2018/12/06 00:00:00,0.743,2,
2018/12/07 00:00:00,0.713,2,
2018/12/08 00:00:00,0.685,2,
2018/12/09 00:00:00,0.673,2,
2018/12/10 00:00:00,0.681,2,
2018/12/11 00:00:00,0.749,2,
2018/12/12 00:00:00,0.727,2,
2018/12/13 00:00:00,0.690,2,
2018/12/14 00:00:00,0.842,2,
2018/12/15 00:00:00,1.131,2,
2018/12/16 00:00:00,1.287,2,
2018/12/17 00:00:00,1.132,2,
2018/12/18 00:00:00,1.084,2,
2018/12/19 00:00:00,0.965,2,
2018/12/20 00:00:00,0.882,2,
2018/12/21 00:00:00,0.822,2,
2018/12/22 00:00:00,0.876,2,
2018/12/23 00:00:00,0.913,2,
2018/12/24 00:00:00,0.822,2,
2018/12/25 00:00:00,0.772,2,
2018/12/26 00:00:00,0.752,2,
2018/12/27 00:00:00,0.710,2,
2018/12/28 00:00:00,0.676,2,
2018/12/29 00:00:00,0.650,2,
2018/12/30 00:00:00,0.628,2,
2018/12/31 00:00:00,0.613,2,
2019/01/01 00:00:00,0.596,2,
2019/01/02 00:00:00,0.574,2,
2019/01/03 00:00:00,0.556,2,
2019/01/04 00:00:00,0.562,2,
2019/01/05 00:00:00,0.640,2,
2019/01/06 00:00:00,0.613,2,
2019/01/07 00:00:00,0.577,2,
2019/01/08 00:00:00,0.549,2,
2019/01/09 00:00:00,0.543,2,
2019/01/10 00:00:00,0.592,2,
2019/01/11 00:00:00,0.545,2,
2019/01/12 00:00:00,0.518,2,
2019/01/13 00:00:00,0.499,2,
2019/01/14 00:00:00,0.479,2,
2019/01/15 00:00:00,0.465,2,
2019/01/16 00:00:00,0.533,2,
2019/01/17 00:00:00,0.558,2,
2019/01/18 00:00:00,0.520,2,
2019/01/19 00:00:00,0.738,2,
2019/01/20 00:00:00,0.887,2,
2019/01/21 00:00:00,0.940,2,
2019/01/22 00:00:00,0.719,2,
2019/01/23 00:00:00,0.600,2,
2019/01/24 00:00:00,0.546,2,
2019/01/25 00:00:00,0.532,2,
2019/01/26 00:00:00,0.502,2,
2019/01/27 00:00:00,0.528,2,
2019/01/28 00:00:00,0.503,2,
2019/01/29 00:00:00,0.504,2,
2019/01/30 00:00:00,0.501,2,
2019/01/31 00:00:00,0.485,2,
2019/02/01 00:00:00,0.503,2,
2019/02/02 00:00:00,0.468,2,
2019/02/03 00:00:00,0.462,2,
2019/02/04 00:00:00,0.509,2,
2019/02/05 00:00:00,0.501,2,
2019/02/06 00:00:00,0.852,2,
2019/02/07 00:00:00,1.072,2,
2019/02/08 00:00:00,1.109,2,
2019/02/09 00:00:00,0.910,2,
2019/02/10 00:00:00,0.803,2,
2019/02/11 00:00:00,0.773,2,
2019/02/12 00:00:00,0.756,2,
2019/02/13 00:00:00,0.663,2,
2019/02/14 00:00:00,0.609,2,
2019/02/15 00:00:00,0.552,2,
2019/02/16 00:00:00,0.543,2,
2019/02/17 00:00:00,0.525,2,
2019/02/18 00:00:00,0.500,2,
2019/02/19 00:00:00,0.486,2,
2019/02/20 00:00:00,0.487,2,
2019/02/21 00:00:00,0.461,2,
2019/02/22 00:00:00,0.430,2,
2019/02/23 00:00:00,0.409,2,
2019/02/24 00:00:00,0.390,2,
2019/02/25 00:00:00,0.372,2,
2019/02/26 00:00:00,0.352,2,
2019/02/27 00:00:00,0.337,2,
2019/02/28 00:00:00,0.327,2,
2019/03/01 00:00:00,0.322,2,
2019/03/02 00:00:00,0.340,2,
2019/03/03 00:00:00,0.322,2,
2019/03/04 00:00:00,0.317,2,
2019/03/05 00:00:00,0.328,2,
2019/03/06 00:00:00,0.326,2,
2019/03/07 00:00:00,0.348,2,
2019/03/08 00:00:00,0.362,2,
2019/03/09 00:00:00,0.328,2,
2019/03/10 00:00:00,0.311,2,
2019/03/11 00:00:00,0.304,2,
2019/03/12 00:00:00,0.297,2,
2019/03/13 00:00:00,0.298,2,
2019/03/14 00:00:00,0.328,2,
2019/03/15 00:00:00,0.347,2,
2019/03/16 00:00:00,0.333,2,
2019/03/17 00:00:00,0.326,2,
2019/03/18 00:00:00,0.352,2,
2019/03/19 00:00:00,0.378,2,
2019/03/20 00:00:00,0.584,2,
2019/03/21 00:00:00,0.527,2,
2019/03/22 00:00:00,0.479,2,
2019/03/23 00:00:00,0.530,2,
2019/03/24 00:00:00,0.568,2,
2019/03/25 00:00:00,0.539,2,
2019/03/26 00:00:00,0.661,2,
2019/03/27 00:00:00,0.626,2,
2019/03/28 00:00:00,0.547,2,
2019/03/29 00:00:00,0.565,2,
2019/03/30 00:00:00,0.693,2,
2019/03/31 00:00:00,0.860,2,
2019/04/01 00:00:00,0.750,2,
2019/04/02 00:00:00,0.672,2,
2019/04/03 00:00:00,0.641,2,
2019/04/04 00:00:00,0.603,2,
2019/04/05 00:00:00,0.575,2,
2019/04/06 00:00:00,0.590,2,
2019/04/07 00:00:00,0.584,2,
2019/04/08 00:00:00,0.564,2,
2019/04/09 00:00:00,0.555,2,
2019/04/10 00:00:00,0.536,2,
2019/04/11 00:00:00,0.527,2,
2019/04/12 00:00:00,0.510,2,
2019/04/13 00:00:00,0.495,2,
2019/04/14 00:00:00,0.482,2,
2019/04/15 00:00:00,0.471,2,
2019/04/16 00:00:00,0.532,2,
2019/04/17 00:00:00,0.602,2,
2019/04/18 00:00:00,0.563,2,
2019/04/19 00:00:00,0.538,2,
2019/04/20 00:00:00,0.519,2,
2019/04/21 00:00:00,0.500,2,
2019/04/22 00:00:00,0.484,2,
2019/04/23 00:00:00,0.474,2,
2019/04/24 00:00:00,0.477,2,
2019/04/25 00:00:00,0.477,2,
2019/04/26 00:00:00,0.458,2,
2019/04/27 00:00:00,0.445,2,
2019/04/28 00:00:00,0.436,2,
2019/04/29 00:00:00,0.440,2,
2019/04/30 00:00:00,0.457,2,
2019/05/01 00:00:00,0.553,2,
2019/05/02 00:00:00,0.620,2,
2019/05/03 00:00:00,0.625,2,
2019/05/04 00:00:00,0.842,2,
2019/05/05 00:00:00,0.696,2,
2019/05/06 00:00:00,0.644,2,
2019/05/07 00:00:00,0.641,2,
2019/05/08 00:00:00,0.595,2,
2019/05/09 00:00:00,0.542,2,
2019/05/10 00:00:00,0.569,2,
2019/05/11 00:00:00,0.719,2,
2019/05/12 00:00:00,0.842,2,
2019/05/13 00:00:00,0.791,2,
2019/05/14 00:00:00,0.716,2,
2019/05/15 00:00:00,0.674,2,
2019/05/16 00:00:00,0.687,2,
2019/05/17 00:00:00,0.688,2,
2019/05/18 00:00:00,0.690,2,
2019/05/19 00:00:00,0.670,2,
2019/05/20 00:00:00,0.655,2,
2019/05/21 00:00:00,0.646,2,
2019/05/22 00:00:00,0.680,2,
2019/05/23 00:00:00,0.703,2,
2019/05/24 00:00:00,0.673,2,
2019/05/25 00:00:00,0.642,2,
2019/05/26 00:00:00,0.629,2,
2019/05/27 00:00:00,0.662,2,
2019/05/28 00:00:00,0.673,2,
2019/05/29 00:00:00,0.663,2,
2019/05/30 00:00:00,0.787,2,
2019/05/31 00:00:00,0.706,2,
2019/06/01 00:00:00,0.692,2,
2019/06/02 00:00:00,0.681,2,
2019/06/03 00:00:00,0.712,2,
2019/06/04 00:00:00,0.816,2,
2019/06/05 00:00:00,0.936,2,
2019/06/06 00:00:00,0.898,2,
2019/06/07 00:00:00,0.806,2,
2019/06/08 00:00:00,0.773,2,
2019/06/09 00:00:00,0.827,2,
2019/06/10 00:00:00,1.028,2,
2019/06/11 00:00:00,1.065,2,
2019/06/12 00:00:00,0.981,2,
2019/06/13 00:00:00,0.914,2,
2019/06/14 00:00:00,0.930,2,
2019/06/15 00:00:00,0.862,2,
2019/06/16 00:00:00,0.834,2,
2019/06/17 00:00:00,0.884,2,
2019/06/18 00:00:00,0.898,2,
2019/06/19 00:00:00,0.837,2,
2019/06/20 00:00:00,0.809,2,
2019/06/21 00:00:00,0.786,2,
2019/06/22 00:00:00,0.776,2,
2019/06/23 00:00:00,0.766,2,
2019/06/24 00:00:00,0.759,2,
2019/06/25 00:00:00,0.747,2,
2019/06/26 00:00:00,0.735,2,
2019/06/27 00:00:00,0.726,2,
2019/06/28 00:00:00,0.725,2,
2019/06/29 00:00:00,0.728,2,
2019/06/30 00:00:00,0.764,2,
2019/07/01 00:00:00,1.311,2,
2019/07/02 00:00:00,1.228,2,
2019/07/03 00:00:00,1.116,2,
2019/07/04 00:00:00,0.985,2,
2019/07/05 00:00:00,0.934,2,
2019/07/06 00:00:00,0.908,2,
2019/07/07 00:00:00,0.886,2,
2019/07/08 00:00:00,0.870,2,
2019/07/09 00:00:00,0.863,2,
2019/07/10 00:00:00,0.835,2,
2019/07/11 00:00:00,0.831,2,
2019/07/12 00:00:00,0.977,2,
2019/07/13 00:00:00,1.083,2,
2019/07/14 00:00:00,1.038,2,
2019/07/15 00:00:00,0.926,2,
2019/07/16 00:00:00,0.939,2,
2019/07/17 00:00:00,0.911,2,
2019/07/18 00:00:00,0.896,2,
2019/07/19 00:00:00,0.888,2,
2019/07/20 00:00:00,0.882,2,
2019/07/21 00:00:00,0.883,2,
2019/07/22 00:00:00,0.853,2,
2019/07/23 00:00:00,0.834,2,
2019/07/24 00:00:00,0.821,2,
2019/07/25 00:00:00,0.855,2,
2019/07/26 00:00:00,0.813,2,
2019/07/27 00:00:00,0.794,2,
2019/07/28 00:00:00,0.875,2,
2019/07/29 00:00:00,1.130,2,
2019/07/30 00:00:00,1.022,2,
2019/07/31 00:00:00,0.938,2,
2019/08/01 00:00:00,0.871,2,
2019/08/02 00:00:00,0.842,2,
2019/08/03 00:00:00,0.825,2,
2019/08/04 00:00:00,0.813,2,
2019/08/05 00:00:00,0.800,2,
2019/08/06 00:00:00,0.785,2,
2019/08/07 00:00:00,0.776,2,
2019/08/08 00:00:00,0.767,2,
2019/08/09 00:00:00,0.787,2,
2019/08/10 00:00:00,0.805,2,
2019/08/11 00:00:00,0.813,2,
2019/08/12 00:00:00,0.822,2,
2019/08/13 00:00:00,0.810,2,
2019/08/14 00:00:00,0.812,2,
2019/08/15 00:00:00,0.815,2,
2019/08/16 00:00:00,0.840,2,
2019/08/17 00:00:00,0.830,2,
2019/08/18 00:00:00,0.875,2,
2019/08/19 00:00:00,0.899,2,
2019/08/20 00:00:00,0.936,2,
2019/08/21 00:00:00,0.872,2,
2019/08/22 00:00:00,0.897,2,
2019/08/23 00:00:00,0.887,2,
2019/08/24 00:00:00,0.854,2,
2019/08/25 00:00:00,0.837,2,
2019/08/26 00:00:00,0.828,2,
2019/08/27 00:00:00,0.819,2,
2019/08/28 00:00:00,0.820,15,
2019/08/29 00:00:00,0.810,15,
2019/08/30 00:00:00,0.806,15,
2019/08/31 00:00:00,0.806,15,
2019/09/01 00:00:00,0.794,15,
2019/09/02 00:00:00,0.787,15,
2019/09/03 00:00:00,0.790,15,
2019/09/04 00:00:00,0.825,15,
2019/09/05 00:00:00,0.905,15,
2019/09/06 00:00:00,1.197,15,
2019/09/07 00:00:00,1.245,15,
2019/09/08 00:00:00,1.148,15,
2019/09/09 00:00:00,1.041,15,
2019/09/10 00:00:00,1.003,15,
2019/09/11 00:00:00,1.109,2,
2019/09/12 00:00:00,1.039,2,
2019/09/13 00:00:00,0.997,2,
2019/09/14 00:00:00,0.990,2,
2019/09/15 00:00:00,1.011,2,
2019/09/16 00:00:00,0.999,2,
2019/09/17 00:00:00,1.096,2,
2019/09/18 00:00:00,1.212,2,
2019/09/19 00:00:00,1.130,2,
2019/09/20 00:00:00,1.058,2,
2019/09/21 00:00:00,1.042,2,
2019/09/22 00:00:00,1.136,2,
2019/09/23 00:00:00,1.185,2,
2019/09/24 00:00:00,1.145,2,
2019/09/25 00:00:00,1.079,2,
2019/09/26 00:00:00,1.042,2,
2019/09/27 00:00:00,1.029,2,
2019/09/28 00:00:00,1.028,2,
2019/09/29 00:00:00,1.014,2,
2019/09/30 00:00:00,1.000,2,
2019/10/01 00:00:00,0.993,2,
2019/10/02 00:00:00,0.975,2,
2019/10/03 00:00:00,0.956,2,
2019/10/04 00:00:00,0.942,2,
2019/10/05 00:00:00,0.944,2,
2019/10/06 00:00:00,0.984,2,
2019/10/07 00:00:00,0.943,2,
2019/10/08 00:00:00,0.912,2,
2019/10/09 00:00:00,0.889,2,
2019/10/10 00:00:00,0.891,2,
2019/10/11 00:00:00,0.940,2,
2019/10/12 00:00:00,0.977,2,
2019/10/13 00:00:00,0.946,2,
2019/10/14 00:00:00,0.989,2,
2019/10/15 00:00:00,0.985,2,
2019/10/16 00:00:00,0.928,2,
2019/10/17 00:00:00,0.894,2,
2019/10/18 00:00:00,0.904,2,
2019/10/19 00:00:00,0.872,2,
2019/10/20 00:00:00,0.829,2,
2019/10/21 00:00:00,0.811,2,
2019/10/22 00:00:00,0.800,2,
2019/10/23 00:00:00,0.782,2,
2019/10/24 00:00:00,0.768,2,
2019/10/25 00:00:00,0.756,2,
2019/10/26 00:00:00,0.755,2,
2019/10/27 00:00:00,0.782,2,
2019/10/28 00:00:00,0.797,2,
2019/10/29 00:00:00,0.785,2,
2019/10/30 00:00:00,0.781,2,
2019/10/31 00:00:00,0.801,2,
2019/11/01 00:00:00,0.778,2,
2019/11/02 00:00:00,1.379,2,
2019/11/03 00:00:00,1.297,2,
2019/11/04 00:00:00,1.254,2,
2019/11/05 00:00:00,1.089,2,
2019/11/06 00:00:00,0.964,2,
2019/11/07 00:00:00,0.880,2,
2019/11/08 00:00:00,0.847,2,
2019/11/09 00:00:00,0.916,2,
2019/11/10 00:00:00,0.891,2,
2019/11/11 00:00:00,0.875,2,
2019/11/12 00:00:00,0.829,2,
2019/11/13 00:00:00,0.774,2,
2019/11/14 00:00:00,0.744,2,
2019/11/15 00:00:00,0.734,2,
2019/11/16 00:00:00,0.748,2,
2019/11/17 00:00:00,0.841,2,
2019/11/18 00:00:00,1.070,2,
2019/11/19 00:00:00,0.871,2,
2019/11/20 00:00:00,0.784,2,
2019/11/21 00:00:00,0.728,2,
2019/11/22 00:00:00,0.685,2,
2019/11/23 00:00:00,0.658,2,
2019/11/24 00:00:00,0.641,2,
2019/11/25 00:00:00,0.623,2,
2019/11/26 00:00:00,0.609,2,
2019/11/27 00:00:00,0.608,2,
2019/11/28 00:00:00,0.622,2,
2019/11/29 00:00:00,0.596,2,
2019/11/30 00:00:00,0.571,2,
2019/12/01 00:00:00,0.557,2,
2019/12/02 00:00:00,0.561,2,
2019/12/03 00:00:00,0.576,2,
2019/12/04 00:00:00,0.583,2,
2019/12/05 00:00:00,0.588,2,
2019/12/06 00:00:00,0.549,2,
2019/12/07 00:00:00,0.525,2,
2019/12/08 00:00:00,0.513,2,
2019/12/09 00:00:00,0.506,2,
2019/12/10 00:00:00,0.489,2,
2019/12/11 00:00:00,0.477,2,
2019/12/12 00:00:00,0.473,2,
2019/12/13 00:00:00,0.466,2,
2019/12/14 00:00:00,0.518,2,
2019/12/15 00:00:00,0.530,2,
2019/12/16 00:00:00,0.502,2,
2019/12/17 00:00:00,0.475,2,
2019/12/18 00:00:00,0.458,2,
2019/12/19 00:00:00,0.466,2,
2019/12/20 00:00:00,0.520,2,
2019/12/21 00:00:00,0.482,2,
2019/12/22 00:00:00,0.444,2,
2019/12/23 00:00:00,0.422,2,
2019/12/24 00:00:00,0.410,2,
2019/12/25 00:00:00,0.400,2,
2019/12/26 00:00:00,0.396,2,
2019/12/27 00:00:00,0.391,2,
2019/12/28 00:00:00,0.378,2,
2019/12/29 00:00:00,0.368,2,
2019/12/30 00:00:00,0.372,2,
2019/12/31 00:00:00,0.339,2,
2020/01/01 00:00:00,0.332,2,
2020/01/02 00:00:00,0.333,2,
2020/01/03 00:00:00,0.343,2,
2020/01/04 00:00:00,0.339,2,
2020/01/05 00:00:00,0.334,2,
2020/01/06 00:00:00,0.335,2,
2020/01/07 00:00:00,0.342,2,
2020/01/08 00:00:00,0.362,2,
2020/01/09 00:00:00,0.371,2,
2020/01/10 00:00:00,0.367,2,
2020/01/11 00:00:00,0.365,2,
2020/01/12 00:00:00,0.358,2,
2020/01/13 00:00:00,0.370,2,
2020/01/14 00:00:00,0.375,2,
2020/01/15 00:00:00,0.373,2,
2020/01/16 00:00:00,0.401,2,
2020/01/17 00:00:00,0.400,2,
2020/01/18 00:00:00,0.402,2,
2020/01/19 00:00:00,0.399,2,
2020/01/20 00:00:00,0.473,2,
2020/01/21 00:00:00,0.565,2,
2020/01/22 00:00:00,0.547,2,
2020/01/23 00:00:00,0.484,2,
2020/01/24 00:00:00,0.437,2,
2020/01/25 00:00:00,0.451,2,
2020/01/26 00:00:00,0.447,2,
2020/01/27 00:00:00,0.428,2,
2020/01/28 00:00:00,0.393,2,
2020/01/29 00:00:00,0.360,2,
2020/01/30 00:00:00,0.331,2,
2020/01/31 00:00:00,0.311,2,
2020/02/01 00:00:00,0.295,2,
2020/02/02 00:00:00,0.276,2,
2020/02/03 00:00:00,0.262,2,
2020/02/04 00:00:00,0.282,2,
2020/02/05 00:00:00,0.292,2,
2020/02/06 00:00:00,0.280,2,
2020/02/07 00:00:00,0.276,2,
2020/02/08 00:00:00,0.272,2,
2020/02/09 00:00:00,0.273,2,
2020/02/10 00:00:00,0.287,2,
2020/02/11 00:00:00,0.528,2,
2020/02/12 00:00:00,0.561,2,
2020/02/13 00:00:00,1.583,2,
2020/02/14 00:00:00,1.600,2,
2020/02/15 00:00:00,1.334,2,
2020/02/16 00:00:00,1.127,2,
2020/02/17 00:00:00,1.012,2,
2020/02/18 00:00:00,1.391,2,
2020/02/19 00:00:00,1.150,2,
2020/02/20 00:00:00,0.961,2,
2020/02/21 00:00:00,0.892,2,
2020/02/22 00:00:00,0.775,2,
2020/02/23 00:00:00,0.684,2,
2020/02/24 00:00:00,0.626,2,
2020/02/25 00:00:00,0.598,2,
2020/02/26 00:00:00,0.698,2,
2020/02/27 00:00:00,0.715,2,
2020/02/28 00:00:00,0.624,2,
2020/02/29 00:00:00,0.536,2,
2020/03/01 00:00:00,0.530,2,
2020/03/02 00:00:00,0.498,2,
2020/03/03 00:00:00,0.457,2,
2020/03/04 00:00:00,0.430,2,
2020/03/05 00:00:00,0.438,2,
2020/03/06 00:00:00,0.466,77,
2020/03/07 00:00:00,0.506,77,
2020/03/08 00:00:00,0.494,77,
2020/03/09 00:00:00,0.466,77,
2020/03/10 00:00:00,0.450,77,
2020/03/11 00:00:00,0.448,77,
2020/03/12 00:00:00,0.440,77,
2020/03/13 00:00:00,0.432,77,
2020/03/14 00:00:00,0.427,77,
2020/03/15 00:00:00,0.415,77,
2020/03/16 00:00:00,0.409,77,
2020/03/17 00:00:00,0.408,77,
2020/03/18 00:00:00,0.391,77,
2020/03/19 00:00:00,0.379,2,
2020/03/20 00:00:00,0.366,2,
2020/03/21 00:00:00,0.355,2,
2020/03/22 00:00:00,0.345,2,
2020/03/23 00:00:00,0.338,2,
2020/03/24 00:00:00,0.336,2,
2020/03/25 00:00:00,0.333,2,
2020/03/26 00:00:00,0.332,2,
2020/03/27 00:00:00,0.331,2,
